track_id,title,artist,namespace,tag_slug,tag_label,confidence,source,locked,created_at
9dc2cebc8bbd98e7fbf9b1a129f733532bb75fc498dc1ed0857bd7c1fe895137,美杜莎,蔡依林,genre,mandopop,Mandopop,0.7,llm,false,2026-07-06T05:07:02.672358+00:00
9dc2cebc8bbd98e7fbf9b1a129f733532bb75fc498dc1ed0857bd7c1fe895137,美杜莎,蔡依林,language,lang-zh,Chinese,0.6499999999999999,llm,false,2026-07-06T05:07:02.672358+00:00
9dc2cebc8bbd98e7fbf9b1a129f733532bb75fc498dc1ed0857bd7c1fe895137,美杜莎,蔡依林,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:07:02.672358+00:00
9dc2cebc8bbd98e7fbf9b1a129f733532bb75fc498dc1ed0857bd7c1fe895137,美杜莎,蔡依林,version,original,Original,0.7,heuristic,false,2026-07-06T05:07:02.672358+00:00
9dc2cebc8bbd98e7fbf9b1a129f733532bb75fc498dc1ed0857bd7c1fe895137,美杜莎,蔡依林,vibe,baddie,Baddie,0.6799999999999999,llm,false,2026-07-06T05:07:02.672358+00:00
9dc2cebc8bbd98e7fbf9b1a129f733532bb75fc498dc1ed0857bd7c1fe895137,美杜莎,蔡依林,vibe,confident,Confident,0.6799999999999999,llm,false,2026-07-06T05:07:02.672358+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,context,party,Party,0.61,llm,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,genre,c-pop,C-Pop,0.65,llm,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,genre,pop,Pop,0.65,llm,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,language,lang-zh,Chinese,0.6,llm,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,version,original,Original,0.7,heuristic,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,vibe,confident,Confident,0.63,llm,false,2026-07-06T05:10:04.467538+00:00
154a942a279ee919fda6f7344f2b9bb9d2d4fd72b5e6224baa12ef0c8b3b8633,美人计,蔡依林,vibe,baddie,Baddie,0.63,llm,false,2026-07-06T05:10:04.467538+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,context,background,Background,0.71,llm,false,2026-07-06T05:07:28.225966+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:07:28.225966+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:07:28.225966+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,genre,c-pop,C-Pop,0.75,llm,false,2026-07-06T05:07:28.225966+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,genre,mandopop,Mandopop,0.75,llm,false,2026-07-06T05:07:28.225966+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,language,lang-zh,Chinese,0.7,llm,false,2026-07-06T05:07:28.225966+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:07:28.225966+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,version,original,Original,0.7,heuristic,false,2026-07-06T05:07:28.225966+00:00
89aed1a6d0c112e9196049d38fd700d4860b32bcd83272e481d4a8c99970bb96,Pleasure,蔡依林,vibe,sexy,Sexy,0.73,llm,false,2026-07-06T05:07:28.225966+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,context,background,Background,0.5599999999999999,llm,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,genre,c-pop,C-Pop,0.6,llm,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,genre,pop,Pop,0.6,llm,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,language,lang-zh,Chinese,0.55,llm,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,version,original,Original,0.7,heuristic,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,vibe,soft,Soft,0.58,llm,false,2026-07-06T05:10:04.907044+00:00
c05668b1ee2635961847685bde22dda8969f27f3bc117ea7d262371bc5bb1dd4,爱人错过,告五人,vibe,dramatic,Dramatic,0.58,llm,false,2026-07-06T05:10:04.907044+00:00
cc4b366b4b5151e1bc7c320a6c8b0fddc7fe6be36c0f35276dc1e59fdb9deb97,悬溺,葛东琪,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:09:31.683492+00:00
cc4b366b4b5151e1bc7c320a6c8b0fddc7fe6be36c0f35276dc1e59fdb9deb97,悬溺,葛东琪,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:09:31.683492+00:00
cc4b366b4b5151e1bc7c320a6c8b0fddc7fe6be36c0f35276dc1e59fdb9deb97,悬溺,葛东琪,context,background,Background,0.55,llm,false,2026-07-06T05:09:31.683492+00:00
cc4b366b4b5151e1bc7c320a6c8b0fddc7fe6be36c0f35276dc1e59fdb9deb97,悬溺,葛东琪,genre,mandopop,Mandopop,0.55,llm,false,2026-07-06T05:09:31.683492+00:00
cc4b366b4b5151e1bc7c320a6c8b0fddc7fe6be36c0f35276dc1e59fdb9deb97,悬溺,葛东琪,language,lang-zh,Chinese,0.55,llm,false,2026-07-06T05:09:31.683492+00:00
cc4b366b4b5151e1bc7c320a6c8b0fddc7fe6be36c0f35276dc1e59fdb9deb97,悬溺,葛东琪,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:09:31.683492+00:00
cc4b366b4b5151e1bc7c320a6c8b0fddc7fe6be36c0f35276dc1e59fdb9deb97,悬溺,葛东琪,version,original,Original,0.7,heuristic,false,2026-07-06T05:09:31.683492+00:00
cc4b366b4b5151e1bc7c320a6c8b0fddc7fe6be36c0f35276dc1e59fdb9deb97,悬溺,葛东琪,vibe,dramatic,Dramatic,0.55,llm,false,2026-07-06T05:09:31.683492+00:00
8f232208cdcfd43140f85c71f500e8794e070dd333783db08af71fe152e6906a,大展鸿图,揽佬SKAI ISYOURGOD;AR刘夫阳,context,background,Background,0.6599999999999999,llm,false,2026-07-06T05:09:03.897007+00:00
8f232208cdcfd43140f85c71f500e8794e070dd333783db08af71fe152e6906a,大展鸿图,揽佬SKAI ISYOURGOD;AR刘夫阳,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:09:03.897007+00:00
8f232208cdcfd43140f85c71f500e8794e070dd333783db08af71fe152e6906a,大展鸿图,揽佬SKAI ISYOURGOD;AR刘夫阳,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:09:03.897007+00:00
8f232208cdcfd43140f85c71f500e8794e070dd333783db08af71fe152e6906a,大展鸿图,揽佬SKAI ISYOURGOD;AR刘夫阳,genre,pop,Pop,0.7,llm,false,2026-07-06T05:09:03.897007+00:00
8f232208cdcfd43140f85c71f500e8794e070dd333783db08af71fe152e6906a,大展鸿图,揽佬SKAI ISYOURGOD;AR刘夫阳,language,lang-zh,Chinese,0.6499999999999999,llm,false,2026-07-06T05:09:03.897007+00:00
8f232208cdcfd43140f85c71f500e8794e070dd333783db08af71fe152e6906a,大展鸿图,揽佬SKAI ISYOURGOD;AR刘夫阳,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:09:03.897007+00:00
8f232208cdcfd43140f85c71f500e8794e070dd333783db08af71fe152e6906a,大展鸿图,揽佬SKAI ISYOURGOD;AR刘夫阳,version,original,Original,0.7,heuristic,false,2026-07-06T05:09:03.897007+00:00
8f232208cdcfd43140f85c71f500e8794e070dd333783db08af71fe152e6906a,大展鸿图,揽佬SKAI ISYOURGOD;AR刘夫阳,vibe,dramatic,Dramatic,0.6799999999999999,llm,false,2026-07-06T05:09:03.897007+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,context,party,Party,0.6599999999999999,llm,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,context,gym,Gym,0.6599999999999999,llm,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,genre,j-pop,J-Pop,0.7,llm,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,genre,pop,Pop,0.7,llm,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,language,lang-ja,Japanese,0.6499999999999999,llm,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,version,original,Original,0.7,heuristic,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,vibe,confident,Confident,0.6799999999999999,llm,false,2026-07-06T05:08:32.50489+00:00
f87b1ed58714ddd385b06348fcabdc8666484122d28292bf48800ec920851343,KICK BACK,米津玄師,vibe,baddie,Baddie,0.6799999999999999,llm,false,2026-07-06T05:08:32.50489+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,context,background,Background,0.5599999999999999,llm,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,genre,c-pop,C-Pop,0.6,llm,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,genre,mandopop,Mandopop,0.6,llm,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,language,lang-zh,Chinese,0.55,llm,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,version,original,Original,0.7,heuristic,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,vibe,dramatic,Dramatic,0.58,llm,false,2026-07-06T05:07:00.230712+00:00
4a069eebf97591779d1f289cd208fa4a6f38c0174ab2bb309137d25539e4243c,木偶人,薛之谦,vibe,soft,Soft,0.58,llm,false,2026-07-06T05:07:00.230712+00:00
48a4fda2457a4bfce3440bda8906f09051d3de732c0a24c786eacb0059b7e024,阿嬷,周林枫,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:09:30.82938+00:00
48a4fda2457a4bfce3440bda8906f09051d3de732c0a24c786eacb0059b7e024,阿嬷,周林枫,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:09:30.82938+00:00
48a4fda2457a4bfce3440bda8906f09051d3de732c0a24c786eacb0059b7e024,阿嬷,周林枫,context,background,Background,0.55,llm,false,2026-07-06T05:09:30.82938+00:00
48a4fda2457a4bfce3440bda8906f09051d3de732c0a24c786eacb0059b7e024,阿嬷,周林枫,genre,mandopop,Mandopop,0.55,llm,false,2026-07-06T05:09:30.82938+00:00
48a4fda2457a4bfce3440bda8906f09051d3de732c0a24c786eacb0059b7e024,阿嬷,周林枫,language,lang-zh,Chinese,0.55,llm,false,2026-07-06T05:09:30.82938+00:00
48a4fda2457a4bfce3440bda8906f09051d3de732c0a24c786eacb0059b7e024,阿嬷,周林枫,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:09:30.82938+00:00
48a4fda2457a4bfce3440bda8906f09051d3de732c0a24c786eacb0059b7e024,阿嬷,周林枫,version,original,Original,0.7,heuristic,false,2026-07-06T05:09:30.82938+00:00
48a4fda2457a4bfce3440bda8906f09051d3de732c0a24c786eacb0059b7e024,阿嬷,周林枫,vibe,dramatic,Dramatic,0.55,llm,false,2026-07-06T05:09:30.82938+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,context,background,Background,0.5599999999999999,llm,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,genre,c-pop,C-Pop,0.6,llm,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,genre,mandopop,Mandopop,0.6,llm,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,language,lang-zh,Chinese,0.55,llm,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,version,original,Original,0.7,heuristic,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,vibe,dramatic,Dramatic,0.58,llm,false,2026-07-06T05:07:03.817068+00:00
405256d90fe8180cb1d78afc03d32cbb2fe39d836c33080d7d25283f61cc27f9,大鱼,周深,vibe,soft,Soft,0.58,llm,false,2026-07-06T05:07:03.817068+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,context,background,Background,0.5599999999999999,llm,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,genre,c-pop,C-Pop,0.6,llm,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,genre,mandopop,Mandopop,0.6,llm,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,language,lang-zh,Chinese,0.55,llm,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,version,original,Original,0.7,heuristic,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,vibe,dramatic,Dramatic,0.58,llm,false,2026-07-06T05:07:02.249263+00:00
a35d70b04defbbd2fceb2614f990eb944c0d1460f8508386212e69e58f169357,起风了,周深,vibe,soft,Soft,0.58,llm,false,2026-07-06T05:07:02.249263+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,context,playlist-continue-good,Playlist Continue,0.62,heuristic,false,2026-07-06T04:58:16.106774+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,context,transition-safe,Transition Safe,0.58,heuristic,false,2026-07-06T04:58:16.106774+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,genre,k-pop,K-Pop,0.85,heuristic,false,2026-07-06T04:58:16.106774+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,genre,girl-group,Girl Group,0.82,heuristic,false,2026-07-06T04:58:16.106774+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,language,lang-ko,Korean,0.65,heuristic,false,2026-07-06T04:58:16.106774+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T04:58:16.106774+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,version,original,Original,0.7,heuristic,false,2026-07-06T04:58:16.106774+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,vibe,girl-crush,Girl Crush,0.8,heuristic,false,2026-07-06T04:58:16.106774+00:00
7c1e416c5c8360ba9f21a1a0819d0a7c47e79474d61b32f7b7d0553bc08ba514,Drama,aespa,vibe,baddie,Baddie,0.72,heuristic,false,2026-07-06T04:58:16.106774+00:00
c65723e17aa5f45e6f7446d0eff3d36cd53347300598cf5a065a2c0283fa8c2d,Spicy,aespa,context,playlist-continue-good,Playlist Continue,0.62,heuristic,false,2026-07-06T04:58:01.401751+00:00
c65723e17aa5f45e6f7446d0eff3d36cd53347300598cf5a065a2c0283fa8c2d,Spicy,aespa,context,transition-safe,Transition Safe,0.58,heuristic,false,2026-07-06T04:58:01.401751+00:00
c65723e17aa5f45e6f7446d0eff3d36cd53347300598cf5a065a2c0283fa8c2d,Spicy,aespa,genre,k-pop,K-Pop,0.85,heuristic,false,2026-07-06T04:58:01.401751+00:00
c65723e17aa5f45e6f7446d0eff3d36cd53347300598cf5a065a2c0283fa8c2d,Spicy,aespa,genre,girl-group,Girl Group,0.82,heuristic,false,2026-07-06T04:58:01.401751+00:00
c65723e17aa5f45e6f7446d0eff3d36cd53347300598cf5a065a2c0283fa8c2d,Spicy,aespa,language,lang-ko,Korean,0.65,heuristic,false,2026-07-06T04:58:01.401751+00:00
c65723e17aa5f45e6f7446d0eff3d36cd53347300598cf5a065a2c0283fa8c2d,Spicy,aespa,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T04:58:01.401751+00:00
